2016,09/01,9.01535224333518e-05
2016,09/09,0.00412726655721767
2016,09/10,0.00469552851527388
2016,09/11,0.00166816801788276
2016,09/12,0.00237488323490762
2016,09/13,0.0213220698653156
2016,09/14,0.0125587820772226
2016,09/15,0.00125948550017318
2016,09/16,0.000241661470945041
2016,09/19,0.00309875739828329
2016,09/20,0.00243007460329032
2016,09/21,0.000466490799635204
2016,09/23,8.24123071242967e-05
2016,09/30,0.000268529906175651
2016,10/03,0.0037649184895147
2016,10/04,0.0024633748939869
2016,10/05,0.00172045970683367
2016,10/06,0.00210957112419045
2016,10/07,0.0183979697299286
2016,10/08,0.0565545799624248
2016,10/09,0.0589131538852209
2016,10/10,0.0242406879947993
2016,10/11,0.0327332242225859
2016,10/12,0.0126900869270955
2016,10/13,0.00791740562452495
2016,10/14,0.00948661596597467
2016,10/15,0.0124241410617862
2016,10/16,0.0158649889440858
2016,10/17,0.0051237674492747
2016,10/18,0.00772823122867836
2016,10/19,0.0340798442064265
2016,10/21,0.00384008356021827
2016,10/22,0.00468735352020249
2016,10/23,0.0233331388905092
2016,10/24,0.00969191124489749
2016,10/25,0.00556550600568693
2016,10/26,0.00905088192858322
2016,10/27,0.00608642726719416
2016,10/28,0.0239508486931167
2016,10/29,0.0313587440317229
2016,10/30,0.00865392936470543
2016,10/31,0.0403833403652583
2016,11/01,0.0174126805285261
2016,11/02,0.00933729758950291
2016,11/03,0.0201180986765553
2016,11/04,0.00689457661996033
2016,11/05,0.00272437993112768
2016,11/06,0.00382073128796852
2016,11/07,0.0265027338146076
2016,11/08,0.0218993747029606
2016,11/09,0.0053278569421976
2016,11/10,0.00334894312936409
2016,11/11,0.00320256204963971
2016,11/12,0.00313568091311028
2016,11/13,0.00147102088849662
2016,11/14,0.0229127377196538
2016,11/15,0.00992551140015881
2016,11/16,0.00491885643614797
2016,11/17,0.00173544826628718
2016,11/18,0.00174967922547533
2016,11/19,0.0136092878154999
2016,11/20,0.0306245431015747
2016,11/21,0.00719045108096448
2016,11/22,0.00578168362627197
2016,11/23,0.00283307520870321
2016,11/24,0.00275567496813751
2016,11/25,0.00376190879252133
2016,11/26,0.00185925443896997
2016,11/27,0.0165823005760168
2016,11/28,0.00366918617450649
2016,11/29,0.00372302551668613
2016,11/30,0.00228869612981484
2016,12/01,0.00945413618458075
2016,12/02,0.00187784023335295
2016,12/03,0.00329511005667589
2016,12/04,0.00238500310050403
2016,12/05,0.000833764111457587
2016,12/06,0.00157891412812362
2016,12/07,0.000979950218528899
2016,12/08,0.00155705032386647
2016,12/09,0.0030604203487349
2016,12/10,0.00248585548230568
2016,12/12,0.00588700868006724
2016,12/13,0.0307605819053529
2016,12/14,0.0114935923222803
2016,12/15,0.00427380106524492
2016,12/16,0.00379249627522687
2016,12/17,0.00427313904794462
2016,12/18,0.00168190189466248
2016,12/19,0.00166731970021592
2016,12/20,0.00415082927639186
2016,12/21,0.00329891465707782
2016,12/22,0.00200604488191082
2016,12/23,0.00571246316651354
2016,12/24,0.0016766989151758
2016,12/26,0.000778131395267405
2016,12/27,0.00425790106766869
2016,12/28,0.0034778979584739
2016,12/29,0.0130914531512998
2016,12/30,0.0171277567532298
2016,12/31,0.171942509478882
2017,01/01,0.0852483043813142
2017,01/02,0.00216536924959129
2017,01/03,0.00321219778572499
2017,01/04,0.00255113429808729
2017,01/05,0.00400962309542903
2017,01/06,0.00141007924645365
2017,01/07,0.0052415480038438
2017,01/08,0.00258037879960778
2017,01/09,0.000636209211036957
2017,01/10,0.000870170553428472
2017,01/11,0.000743052459503641
2017,01/12,0.00125613938122574
2017,01/13,0.0241073280670969
2017,01/14,0.00153497831843125
